segment_id	start_time_seconds	end_time_seconds	label
JPTVIlGz0qI_310000	2.922	4.798	/m/01d3sd
JPTVIlGz0qI_310000	6.667	8.226	/m/01d3sd
JUfqY02LE8o_30000	8.568	10.0	/m/01d3sd
JWwS4TNA3Z8_60000	0.32	3.529	/m/01d3sd
JWwS4TNA3Z8_60000	3.701	6.828	/m/01d3sd
JWwS4TNA3Z8_60000	7.014	10.0	/m/01d3sd
JXOesgXxWEo_20000	0.0	0.143	/m/01d3sd
JXOesgXxWEo_20000	0.813	2.082	/m/01d3sd
JXOesgXxWEo_20000	2.278	3.696	/m/01d3sd
JXOesgXxWEo_20000	4.206	5.401	/m/01d3sd
JXOesgXxWEo_20000	6.219	7.138	/m/01d3sd
JXOesgXxWEo_20000	9.411	10.0	/m/01d3sd
JlPhzhxpNW4_30000	0.952	3.303	/m/01d3sd
JlPhzhxpNW4_30000	5.674	7.736	/m/01d3sd
JrW9JQiicGo_80000	1.445	2.498	/m/01d3sd
JrW9JQiicGo_80000	4.891	5.952	/m/01d3sd
JrW9JQiicGo_80000	6.471	7.088	/m/01d3sd
JrW9JQiicGo_80000	8.051	9.338	/m/01d3sd
JwN2qvSdFfw_20000	1.046	2.558	/m/01d3sd
JwN2qvSdFfw_20000	5.5	7.005	/m/01d3sd
JwN2qvSdFfw_20000	9.594	10.0	/m/01d3sd
JyU-8vVmQek_60000	1.419	2.857	/m/01d3sd
JyU-8vVmQek_60000	4.197	5.253	/m/01d3sd
JyU-8vVmQek_60000	6.813	7.893	/m/01d3sd
JyU-8vVmQek_60000	9.81	10.0	/m/01d3sd
JzSqgY1sxgU_30000	0.141	1.178	/m/01d3sd
JzSqgY1sxgU_30000	2.996	3.892	/m/01d3sd
JzSqgY1sxgU_30000	6.261	7.273	/m/01d3sd
JzSqgY1sxgU_30000	9.065	10.0	/m/01d3sd
K6RuApC33J4_20000	8.394	10.0	/m/01d3sd
K9_jvU3WG90_30000	1.53	2.134	/m/07q0yl5
KAItJUveVr4_30000	7.73	9.623	/m/01d3sd
KD069bw-fk8_0	0.941	2.227	/m/01d3sd
KD069bw-fk8_0	3.996	5.049	/m/01d3sd
KD069bw-fk8_0	6.554	7.788	/m/01d3sd
KD069bw-fk8_0	9.413	10.0	/m/01d3sd
KuNFCISiU9E_10000	0.894	2.683	/m/01d3sd
KuNFCISiU9E_10000	4.897	6.628	/m/01d3sd
KuNFCISiU9E_10000	9.002	10.0	/m/01d3sd
KyHIWhU-3ZQ_50000	0.115	1.741	/m/01d3sd
KyHIWhU-3ZQ_50000	3.854	5.903	/m/01d3sd
KyHIWhU-3ZQ_50000	8.067	10.0	/m/01d3sd
L71QGOYrpiM_60000	0.571	1.767	/m/01d3sd
L71QGOYrpiM_60000	2.002	2.846	/m/01d3sd
L71QGOYrpiM_60000	4.284	5.356	/m/01d3sd
L71QGOYrpiM_60000	5.543	6.394	/m/01d3sd
L71QGOYrpiM_60000	7.721	8.904	/m/01d3sd
L71QGOYrpiM_60000	9.139	9.886	/m/01d3sd
LDkNk5PzhF0_30000	0.0	0.709	/m/01d3sd
LDkNk5PzhF0_30000	3.094	5.26	/m/01d3sd
LPRireI8_RE_0	0.497	0.989	/m/01d3sd
LPRireI8_RE_0	3.187	3.91	/m/01d3sd
LPRireI8_RE_0	6.588	7.773	/m/01d3sd
LPRireI8_RE_0	9.728	10.0	/m/01d3sd
LVsouY-7Eis_50000	9.638	10.0	/m/01d3sd
LhyYF_Rxgmw_50000	9.071	10.0	/m/01d3sd
LyoUY-7rfpo_50000	1.934	3.461	/m/01d3sd
LyoUY-7rfpo_50000	6.035	7.788	/m/01d3sd
M0vwoUeXfLU_30000	0.0	0.412	/m/01d3sd
M0vwoUeXfLU_30000	0.737	1.719	/m/01d3sd
M0vwoUeXfLU_30000	1.825	3.864	/m/01d3sd
M0vwoUeXfLU_30000	4.092	5.172	/m/01d3sd
M0vwoUeXfLU_30000	5.399	5.651	/m/01d3sd
M0vwoUeXfLU_30000	7.365	8.478	/m/01d3sd
M4zWHABaGMs_160000	8.732	9.591	/m/07q0yl5
MJe_-XmjOvQ_60000	2.023	4.651	/m/01d3sd
MJe_-XmjOvQ_60000	4.847	6.394	/m/01d3sd
MJe_-XmjOvQ_60000	7.334	9.865	/m/01d3sd
MXBSS-aVfr0_70000	1.793	3.929	/m/01d3sd
MXBSS-aVfr0_70000	6.147	8.543	/m/01d3sd
MbXTTqy_dA0_0	1.488	4.732	/m/01d3sd
MbXTTqy_dA0_0	6.876	9.165	/m/01d3sd
Md1-IjFM90I_60000	6.559	8.417	/m/01d3sd
MkEwSAVDL5U_20000	0.0	0.459	/m/01d3sd
MkEwSAVDL5U_20000	3.417	4.083	/m/01d3sd
MkEwSAVDL5U_20000	4.243	4.851	/m/01d3sd
MkEwSAVDL5U_20000	4.954	5.103	/m/01d3sd
MkEwSAVDL5U_20000	7.649	9.014	/m/01d3sd
MmS9c2_Jnbo_20000	0.46	1.484	/m/01d3sd
MmS9c2_Jnbo_20000	2.023	3.095	/m/01d3sd
MmS9c2_Jnbo_20000	3.51	4.533	/m/01d3sd
MmS9c2_Jnbo_20000	5.066	6.401	/m/01d3sd
MmS9c2_Jnbo_20000	7.002	7.728	/m/01d3sd
MmS9c2_Jnbo_20000	8.427	9.381	/m/01d3sd
MmS9c2_Jnbo_20000	9.941	10.0	/m/01d3sd
MrCm0omWfB0_30000	4.182	4.929	/m/01d3sd
MrCm0omWfB0_30000	5.071	5.723	/m/01d3sd
MrCm0omWfB0_30000	5.845	6.796	/m/01d3sd
MrCm0omWfB0_30000	6.918	7.576	/m/01d3sd
MrCm0omWfB0_30000	7.638	9.036	/m/01d3sd
MrCm0omWfB0_30000	9.124	9.647	/m/01d3sd
MrCm0omWfB0_30000	9.786	10.0	/m/01d3sd
NfllVi_t5oY_8000	0.778	2.201	/m/07q0yl5
O8oc0bS5uQg_0	0.377	1.29	/m/01d3sd
O8oc0bS5uQg_0	1.67	2.168	/m/01d3sd
O8oc0bS5uQg_0	3.579	5.19	/m/01d3sd
O8oc0bS5uQg_0	5.861	6.712	/m/01d3sd
OMu-1yoitj8_350000	2.995	3.474	/m/07q0yl5
OOCclrevEcQ_100000	2.122	2.924	/m/01d3sd
OOCclrevEcQ_100000	3.383	4.346	/m/01d3sd
OOCclrevEcQ_100000	8.211	9.736	/m/01d3sd
OUE5E1SJUfs_0	2.228	3.205	/m/01d3sd
OUE5E1SJUfs_0	5.433	6.583	/m/01d3sd
OUE5E1SJUfs_0	8.071	9.276	/m/01d3sd
OUE5E1SJUfs_0	9.425	9.874	/m/01d3sd
OYAjIJa6FlM_60000	2.199	5.302	/m/01d3sd
OZGOMnuMTsw_40000	1.536	3.128	/m/01d3sd
OZGOMnuMTsw_40000	4.86	6.103	/m/01d3sd
OZGOMnuMTsw_40000	7.696	8.897	/m/01d3sd
Of45ktMvkzQ_320000	1.536	1.825	/m/01d3sd
Of45ktMvkzQ_320000	3.309	3.55	/m/01d3sd
Of45ktMvkzQ_320000	4.87	5.406	/m/01d3sd
Of45ktMvkzQ_320000	6.725	7.179	/m/01d3sd
Of45ktMvkzQ_320000	8.581	9.096	/m/01d3sd
OmxVnsu07-A_10000	0.98	1.961	/m/01d3sd
OmxVnsu07-A_10000	3.865	4.885	/m/01d3sd
OmxVnsu07-A_10000	5.688	6.686	/m/01d3sd
OrsHnvVdUV8_70000	0.0	0.237	/m/01d3sd
OrsHnvVdUV8_70000	2.505	3.351	/m/01d3sd
OrsHnvVdUV8_70000	6.258	7.083	/m/01d3sd
Ow6TtjLXUXE_30000	0.0	0.534	/m/01d3sd
Ow6TtjLXUXE_30000	2.476	3.288	/m/01d3sd
Ow6TtjLXUXE_30000	5.207	6.298	/m/01d3sd
Ow6TtjLXUXE_30000	7.991	9.075	/m/01d3sd
P9Aw8OkCZd4_30000	0.0	0.502	/m/01d3sd
P9Aw8OkCZd4_30000	2.0	3.343	/m/01d3sd
P9Aw8OkCZd4_30000	4.928	6.222	/m/01d3sd
P9Aw8OkCZd4_30000	7.797	9.044	/m/01d3sd
PRarm4uFO38_10000	0.0	0.89	/m/01d3sd
PRarm4uFO38_10000	1.323	2.614	/m/01d3sd
PRarm4uFO38_10000	3.0	4.528	/m/01d3sd
PRarm4uFO38_10000	4.89	6.323	/m/01d3sd
PRarm4uFO38_10000	6.638	8.11	/m/01d3sd
PRarm4uFO38_10000	8.496	10.0	/m/01d3sd
PtyS2NEMad8_30000	0.0	1.571	/m/01d3sd
Q1lGnBYoZoM_40000	1.333	2.852	/m/01d3sd
QdifhT7WuOA_20000	0.0	0.127	/m/01d3sd
QdifhT7WuOA_20000	1.728	3.255	/m/01d3sd
QdifhT7WuOA_20000	5.026	6.431	/m/01d3sd
QdifhT7WuOA_20000	8.478	10.0	/m/01d3sd
QeIgn6j9Bcs_11000	7.253	7.675	/m/07q0yl5
QiG-NcsplCU_60000	0.0	0.323	/m/01d3sd
QiG-NcsplCU_60000	0.937	1.551	/m/01d3sd
QiG-NcsplCU_60000	1.685	3.283	/m/01d3sd
QiG-NcsplCU_60000	3.488	4.276	/m/01d3sd
QiG-NcsplCU_60000	4.441	6.11	/m/01d3sd
QiG-NcsplCU_60000	7.236	8.819	/m/01d3sd
QiG-NcsplCU_60000	9.276	10.0	/m/01d3sd
QmfRSZAa_0g_20000	9.496	10.0	/m/01d3sd
QoTpUNWHkt0_0	0.78	1.387	/m/01d3sd
QoTpUNWHkt0_0	4.118	5.361	/m/01d3sd
QoTpUNWHkt0_0	8.035	9.205	/m/01d3sd
Qz2jhO3gQ_8_70000	6.921	8.23	/m/01d3sd
R9doyFPKGdY_90000	0.967	2.471	/m/01d3sd
R9doyFPKGdY_90000	5.57	6.914	/m/01d3sd
RA4qTI5rDkM_40000	0.0	1.078	/m/01d3sd
RA4qTI5rDkM_40000	3.044	4.449	/m/01d3sd
RFaUaDMgvmM_30000	1.024	2.769	/m/01d3sd
RFaUaDMgvmM_30000	4.632	6.458	/m/01d3sd
RFaUaDMgvmM_30000	8.568	9.905	/m/01d3sd
RQYykqk8cKs_40000	7.291	8.575	/m/01d3sd
RQYykqk8cKs_40000	8.717	9.63	/m/07q0yl5
RRpFoQjHaUw_30000	0.802	2.434	/m/01d3sd
RRpFoQjHaUw_30000	4.083	5.879	/m/01d3sd
RRpFoQjHaUw_30000	7.918	9.412	/m/01d3sd
RYXqwHCFQF8_210000	3.434	3.677	/m/07q0yl5
RgmlxQndWPg_160000	2.123	3.855	/m/01d3sd
RgmlxQndWPg_160000	6.047	7.975	/m/01d3sd
RrQqU1xHXxM_10000	2.362	4.117	/m/01d3sd
RrQqU1xHXxM_10000	8.096	10.0	/m/01d3sd
S3YpNTbKo9A_40000	7.882	9.024	/m/01d3sd
S6Nhm39KyeM_90000	5.395	6.734	/m/01d3sd
S8e9dLI3KGk_23000	2.675	3.894	/m/07q0yl5
S8e9dLI3KGk_23000	6.493	7.2	/m/07q0yl5
SEPBKzyHRAY_150000	7.576	9.266	/m/07q0yl5
SMLZvna_HVk_20000	0.0	1.249	/m/01d3sd
SMLZvna_HVk_20000	2.423	4.101	/m/01d3sd
SMLZvna_HVk_20000	5.448	6.975	/m/01d3sd
SMLZvna_HVk_20000	8.307	9.827	/m/01d3sd
SNxfzOqtLOw_190000	0.218	0.965	/m/01d3sd
SNxfzOqtLOw_190000	1.338	1.975	/m/01d3sd
SNxfzOqtLOw_190000	2.348	3.053	/m/01d3sd
SNxfzOqtLOw_190000	3.302	4.077	/m/01d3sd
SNxfzOqtLOw_190000	4.305	5.467	/m/01d3sd
SNxfzOqtLOw_190000	5.654	6.338	/m/01d3sd
SNxfzOqtLOw_190000	6.566	7.479	/m/01d3sd
SNxfzOqtLOw_190000	9.111	9.886	/m/01d3sd
SULC89tVzbY_0	0.589	1.782	/m/01d3sd
SULC89tVzbY_0	3.881	5.516	/m/01d3sd
SULC89tVzbY_0	7.857	9.337	/m/01d3sd
Sf4KYq7fNWI_30000	0.182	1.074	/m/01d3sd
Sf4KYq7fNWI_30000	2.493	3.085	/m/01d3sd
Sf4KYq7fNWI_30000	4.848	5.16	/m/01d3sd
Sf4KYq7fNWI_30000	6.741	7.838	/m/01d3sd
Sf4KYq7fNWI_30000	8.827	10.0	/m/01d3sd
Sm4rrUYTrTk_30000	0.842	2.67	/m/01d3sd
Sm4rrUYTrTk_30000	2.849	4.002	/m/01d3sd
Sm4rrUYTrTk_30000	4.384	6.557	/m/01d3sd
Sm4rrUYTrTk_30000	8.738	10.0	/m/01d3sd
Sxuv9IhXH_U_190000	6.449	7.433	/m/01d3sd
Sxuv9IhXH_U_190000	7.709	8.315	/m/01d3sd
Sxuv9IhXH_U_190000	8.669	9.173	/m/01d3sd
T2mVH_FxZ78_30000	2.574	3.214	/m/07q0yl5
T2mVH_FxZ78_30000	5.48	5.941	/m/07q0yl5
T2mVH_FxZ78_30000	8.092	8.95	/m/07q0yl5
T5zgdQIpuTM_0	0.239	0.958	/m/01d3sd
T5zgdQIpuTM_0	3.558	4.879	/m/01d3sd
T5zgdQIpuTM_0	7.576	9.008	/m/01d3sd
T98j2xSPmNI_10000	0.0	0.381	/m/01d3sd
T98j2xSPmNI_10000	3.138	4.422	/m/01d3sd
T98j2xSPmNI_10000	5.113	6.33	/m/01d3sd
T98j2xSPmNI_10000	8.677	10.0	/m/01d3sd
TCcvn0XypSQ_110000	1.294	2.445	/m/01d3sd
TCcvn0XypSQ_110000	3.386	4.635	/m/01d3sd
TCcvn0XypSQ_110000	5.32	6.501	/m/01d3sd
TJP3HnwwTnQ_70000	0.0	0.376	/m/01d3sd
TJP3HnwwTnQ_70000	1.934	3.499	/m/01d3sd
TJP3HnwwTnQ_70000	5.184	6.727	/m/01d3sd
TJP3HnwwTnQ_70000	8.157	9.661	/m/01d3sd
TNySqAlo99M_20000	0.535	1.617	/m/01d3sd
TNySqAlo99M_20000	2.995	3.762	/m/01d3sd
TNySqAlo99M_20000	5.274	6.303	/m/01d3sd
TNySqAlo99M_20000	7.789	8.965	/m/01d3sd
TRRGpTkyYTk_30000	3.108	3.458	/m/01d3sd
TRRGpTkyYTk_30000	6.019	6.484	/m/01d3sd
Te6twXqfH7A_400000	8.031	8.808	/m/01d3sd
Te6twXqfH7A_400000	9.839	10.0	/m/01d3sd
Tof93_BEzko_50000	0.489	1.58	/m/01d3sd
Tof93_BEzko_50000	3.288	4.372	/m/01d3sd
Tof93_BEzko_50000	6.095	7.193	/m/01d3sd
Tof93_BEzko_50000	8.661	9.789	/m/01d3sd
U0lo72RtWJ8_0	9.32	10.0	/m/01d3sd
U0x7Ww9w0Ls_90000	0.838	1.983	/m/01d3sd
U0x7Ww9w0Ls_90000	3.352	4.665	/m/01d3sd
U0x7Ww9w0Ls_90000	6.243	7.332	/m/01d3sd
U0x7Ww9w0Ls_90000	8.883	10.0	/m/01d3sd
V4ieLWRqO60_10000	3.027	3.283	/m/07q0yl5
VCV16OaJNtM_40000	0.376	2.047	/m/01d3sd
VCV16OaJNtM_40000	3.95	5.47	/m/01d3sd
VCV16OaJNtM_40000	7.502	9.195	/m/01d3sd
VPSRpRgKh-U_60000	0.639	2.272	/m/01d3sd
VPSRpRgKh-U_60000	3.474	4.571	/m/01d3sd
VPSRpRgKh-U_60000	5.014	6.334	/m/01d3sd
VPSRpRgKh-U_60000	8.015	9.323	/m/01d3sd
VVQdMgKJgZA_70000	0.737	2.101	/m/01d3sd
VVQdMgKJgZA_70000	7.04	8.779	/m/01d3sd
Va9zGPFqUjE_30000	0.0	0.647	/m/01d3sd
Va9zGPFqUjE_30000	1.752	3.767	/m/01d3sd
Va9zGPFqUjE_30000	4.863	6.496	/m/01d3sd
Va9zGPFqUjE_30000	7.576	9.022	/m/01d3sd
VoQx_R_I1Vc_0	8.973	9.34	/m/01d3sd
VvFmLBMFhcI_10000	0.0	0.629	/m/01d3sd
VvFmLBMFhcI_10000	1.736	2.354	/m/01d3sd
VvFmLBMFhcI_10000	3.385	4.031	/m/01d3sd
VvFmLBMFhcI_10000	5.364	6.031	/m/01d3sd
VvFmLBMFhcI_10000	7.062	7.777	/m/01d3sd
VvFmLBMFhcI_10000	8.835	9.536	/m/01d3sd
Vy_5EfE2VjM_140000	3.823	5.529	/m/01d3sd
Vy_5EfE2VjM_140000	8.405	9.786	/m/01d3sd
W2sopeJPtec_20000	0.339	1.956	/m/01d3sd
W2sopeJPtec_20000	3.311	5.034	/m/01d3sd
W2sopeJPtec_20000	6.351	7.916	/m/01d3sd
W2sopeJPtec_20000	9.556	10.0	/m/01d3sd
W97EGJa5rCU_30000	1.165	1.472	/m/01d3sd
W97EGJa5rCU_30000	2.48	2.961	/m/01d3sd
W97EGJa5rCU_30000	4.094	4.551	/m/01d3sd
W97EGJa5rCU_30000	5.614	6.205	/m/01d3sd
W97EGJa5rCU_30000	7.063	7.677	/m/01d3sd
W97EGJa5rCU_30000	8.535	9.189	/m/01d3sd
WEnCqOnF8SQ_30000	8.512	9.52	/m/01d3sd
WH_wR-8OVds_20000	5.35	6.333	/m/01d3sd
WJB6aX-TFVU_240000	3.184	3.827	/m/01d3sd
WJB6aX-TFVU_240000	9.497	10.0	/m/01d3sd
WKaq0iaHleQ_30000	0.0	1.437	/m/01d3sd
WKaq0iaHleQ_30000	2.31	2.972	/m/01d3sd
WKaq0iaHleQ_30000	5.342	6.576	/m/01d3sd
WKaq0iaHleQ_30000	8.947	10.0	/m/01d3sd
WmzSoBg2DmI_0	6.714	10.0	/m/01d3sd
X0kZFnhy_Nw_300000	0.923	2.535	/m/01d3sd
X0kZFnhy_Nw_300000	4.34	6.352	/m/01d3sd
X0kZFnhy_Nw_300000	8.828	10.0	/m/01d3sd
XJXAPtF7OwY_100000	7.889	8.327	/m/07q0yl5
XQlV26Wy7kM_10000	0.0	1.101	/m/01d3sd
XQlV26Wy7kM_10000	2.382	3.726	/m/01d3sd
XQlV26Wy7kM_10000	5.186	6.581	/m/01d3sd
XQlV26Wy7kM_10000	7.99	9.257	/m/01d3sd
XSBBqBxv93s_10000	0.47	2.466	/m/01d3sd
XSBBqBxv93s_10000	4.346	6.479	/m/01d3sd
XSBBqBxv93s_10000	8.303	9.117	/m/01d3sd
XUgIiCBrMGE_30000	0.0	0.423	/m/01d3sd
XUgIiCBrMGE_30000	2.361	2.835	/m/01d3sd
XUgIiCBrMGE_30000	7.639	8.127	/m/01d3sd
XVHDmwTyeXc_20000	0.0	0.896	/m/01d3sd
XVHDmwTyeXc_20000	2.659	4.07	/m/01d3sd
XVHDmwTyeXc_20000	5.674	6.919	/m/01d3sd
XVHDmwTyeXc_20000	9.257	10.0	/m/01d3sd
XYFSuawd5_E_10000	1.299	2.989	/m/01d3sd
XYFSuawd5_E_10000	4.902	6.425	/m/01d3sd
XYFSuawd5_E_10000	8.799	10.0	/m/01d3sd
XaYhebd1XUw_220000	0.0	1.444	/m/01d3sd
XaYhebd1XUw_220000	2.736	4.121	/m/01d3sd
XaYhebd1XUw_220000	5.169	6.333	/m/01d3sd
XaYhebd1XUw_220000	8.3	9.674	/m/01d3sd
Xc3zFsgfks8_230000	9.039	9.496	/m/07q0yl5
YCsyW-bqcl4_0	3.874	5.063	/m/01d3sd
YEi20u2H_Ts_20000	0.0	2.37	/m/01d3sd
YEi20u2H_Ts_20000	5.914	8.51	/m/01d3sd
YFsdmEmgTcA_60000	1.439	1.636	/m/07q0yl5
YM8cou28PJc_10000	0.551	1.205	/m/01d3sd
YM8cou28PJc_10000	3.165	4.189	/m/01d3sd
YM8cou28PJc_10000	5.921	7.339	/m/01d3sd
YM8cou28PJc_10000	8.969	10.0	/m/01d3sd
YP_FXRhk81A_50000	0.0	0.377	/m/01d3sd
YP_FXRhk81A_50000	2.908	4.56	/m/01d3sd
YP_FXRhk81A_50000	7.168	8.973	/m/01d3sd
YRIuRB1EIt8_0	0.322	1.85	/m/01d3sd
YRIuRB1EIt8_0	4.049	5.543	/m/01d3sd
YRIuRB1EIt8_0	5.84	7.12	/m/01d3sd
YRIuRB1EIt8_0	7.542	9.181	/m/01d3sd
YRIuRB1EIt8_0	9.367	10.0	/m/01d3sd
YX2DZ_iJdeM_24000	0.0	0.816	/m/01d3sd
YX2DZ_iJdeM_24000	3.122	5.341	/m/01d3sd
YX2DZ_iJdeM_24000	7.658	9.311	/m/01d3sd
YoI5CLfLd6E_20000	0.38	1.039	/m/01d3sd
YoI5CLfLd6E_20000	3.537	4.868	/m/01d3sd
YoI5CLfLd6E_20000	6.375	6.898	/m/01d3sd
YoI5CLfLd6E_20000	8.995	10.0	/m/01d3sd
Ywwk_vpWxwQ_10000	1.543	3.992	/m/01d3sd
Ywwk_vpWxwQ_10000	5.252	6.706	/m/01d3sd
Ywwk_vpWxwQ_10000	7.953	9.63	/m/01d3sd
Z5T7jLQ28Qc_50000	7.213	7.827	/m/01d3sd
ZATT-lLCur0_120000	0.087	0.89	/m/01d3sd
ZBW8u6wka7Y_30000	0.0	2.175	/m/01d3sd
ZBW8u6wka7Y_30000	3.356	5.237	/m/01d3sd
ZBW8u6wka7Y_30000	6.96	9.195	/m/01d3sd
ZNU2hgeDpWk_20000	1.219	2.945	/m/01d3sd
ZNU2hgeDpWk_20000	4.865	5.858	/m/01d3sd
ZNU2hgeDpWk_20000	6.26	8.241	/m/01d3sd
ZYpGqHLTh6k_240000	8.323	8.874	/m/07q0yl5
_4n-dhygBmU_0	0.168	0.503	/m/07q0yl5
_4n-dhygBmU_0	3.492	3.743	/m/07q0yl5
_4n-dhygBmU_0	6.159	6.425	/m/07q0yl5
_4n-dhygBmU_0	8.743	9.036	/m/07q0yl5
_SmxJP4lU3Q_10000	2.31	4.327	/m/01d3sd
_SmxJP4lU3Q_10000	5.576	7.938	/m/01d3sd
_SmxJP4lU3Q_10000	8.503	9.631	/m/01d3sd
_VzCPSOx3qI_50000	5.213	6.598	/m/01d3sd
_ZhdaubizlE_120000	7.016	7.3	/m/07q0yl5
_qV--tcVAbA_0	2.134	3.604	/m/01d3sd
_qV--tcVAbA_0	4.695	6.351	/m/01d3sd
_qV--tcVAbA_0	7.763	9.157	/m/01d3sd
_qV--tcVAbA_0	9.648	10.0	/m/01d3sd
_ziN3wPqWNQ_40000	2.99	4.787	/m/01d3sd
_ziN3wPqWNQ_40000	5.067	8.27	/m/01d3sd
a6KmgeHZK0I_0	2.897	3.838	/m/01d3sd
a6KmgeHZK0I_0	6.697	7.457	/m/01d3sd
aCHElSiv6WM_0	0.0	0.301	/m/01d3sd
aCHElSiv6WM_0	1.889	3.153	/m/01d3sd
aCHElSiv6WM_0	4.898	6.148	/m/01d3sd
aCHElSiv6WM_0	8.066	9.383	/m/01d3sd
aSV-nut16bg_80000	8.216	9.772	/m/01d3sd
aShUPTY2YZU_0	0.027	6.543	/m/01d3sd
aUxWi-9eWik_360000	3.777	5.153	/m/01d3sd
a_Rjlu50TfA_0	7.465	8.567	/m/01d3sd
aeiXr2U079g_30000	2.546	2.835	/m/01d3sd
aeiXr2U079g_30000	3.701	3.969	/m/01d3sd
aeiXr2U079g_30000	4.601	4.856	/m/01d3sd
aeiXr2U079g_30000	6.382	6.622	/m/01d3sd
aeiXr2U079g_30000	7.639	7.88	/m/01d3sd
aeiXr2U079g_30000	9.062	9.406	/m/01d3sd
auFevFX79zs_30000	0.715	1.919	/m/01d3sd
auFevFX79zs_30000	5.673	6.163	/m/01d3sd
auFevFX79zs_30000	6.433	8.427	/m/01d3sd
b3EcxXRah7w_40000	1.485	3.035	/m/01d3sd
b3EcxXRah7w_40000	5.455	6.965	/m/01d3sd
b3EcxXRah7w_40000	9.552	10.0	/m/01d3sd
bEmxy3CnU3w_80000	1.591	2.024	/m/01d3sd
bEmxy3CnU3w_80000	2.876	3.021	/m/01d3sd
bEmxy3CnU3w_80000	3.412	3.907	/m/01d3sd
bEmxy3CnU3w_80000	4.787	4.973	/m/01d3sd
bEmxy3CnU3w_80000	5.681	5.845	/m/01d3sd
bEmxy3CnU3w_80000	6.711	6.952	/m/01d3sd
bEmxy3CnU3w_80000	7.632	7.99	/m/01d3sd
bEmxy3CnU3w_80000	9.289	9.577	/m/01d3sd
ba0n7qqddAU_23000	0.0	1.113	/m/01d3sd
ba0n7qqddAU_23000	4.584	5.65	/m/01d3sd
bbb63TfcYMo_6000	0.313	0.775	/m/07q0yl5
bbb63TfcYMo_6000	1.454	1.953	/m/07q0yl5
bbb63TfcYMo_6000	2.624	3.072	/m/07q0yl5
bbb63TfcYMo_6000	6.636	7.21	/m/07q0yl5
bbb63TfcYMo_6000	7.784	8.328	/m/07q0yl5
bbb63TfcYMo_6000	9.297	9.76	/m/07q0yl5
bchtQ4W4aIo_290000	0.802	2.183	/m/01d3sd
boL0pyS5urM_30000	8.157	8.585	/m/07q0yl5
bpM749nf0Xw_110000	0.0	0.55	/m/07q0yl5
bpM749nf0Xw_110000	0.688	1.695	/m/07q0yl5
bpM749nf0Xw_110000	3.247	3.734	/m/07q0yl5
bpM749nf0Xw_110000	5.001	5.294	/m/07q0yl5
cKsBrnjC-ZE_10000	1.972	3.108	/m/01d3sd
cKsBrnjC-ZE_10000	5.619	6.651	/m/01d3sd
cRTxQwcuYS0_60000	1.983	2.654	/m/07q0yl5
cRTxQwcuYS0_60000	3.073	3.561	/m/07q0yl5
cRTxQwcuYS0_60000	4.316	4.567	/m/07q0yl5
cVhBxY5fs8c_16000	3.604	3.817	/m/07q0yl5
cYuAwZtHq-U_50000	4.413	5.503	/m/01d3sd
cidhbwgBG4k_30000	7.678	8.792	/m/01d3sd
cjiXCd2Syq8_230000	8.535	10.0	/m/01d3sd
crflVHIFxO0_20000	3.236	3.441	/m/07q0yl5
d-OP2-GuXFg_10000	0.0	1.034	/m/01d3sd
d-OP2-GuXFg_10000	2.87	4.203	/m/01d3sd
d-OP2-GuXFg_10000	6.077	7.266	/m/01d3sd
d-OP2-GuXFg_10000	8.937	10.0	/m/01d3sd
d9B4rR5T9kM_80000	0.0	0.91	/m/01d3sd
d9B4rR5T9kM_80000	1.31	2.186	/m/01d3sd
d9B4rR5T9kM_80000	2.376	3.422	/m/01d3sd
d9B4rR5T9kM_80000	5.261	6.253	/m/01d3sd
d9B4rR5T9kM_80000	8.16	8.9	/m/01d3sd
dp1uFuH3VsY_40000	5.014	6.69	/m/01d3sd
dpgPP_4cbYE_90000	5.901	6.785	/m/07q0yl5
dxGiwfNI41s_10000	0.0	1.427	/m/01d3sd
dxGiwfNI41s_10000	2.564	3.19	/m/01d3sd
dxGiwfNI41s_10000	4.311	4.579	/m/01d3sd
dxGiwfNI41s_10000	4.831	5.887	/m/01d3sd
dxGiwfNI41s_10000	8.243	9.835	/m/01d3sd
e0oIYZeIDFA_30000	0.622	2.251	/m/01d3sd
e0oIYZeIDFA_30000	4.485	5.969	/m/01d3sd
e0oIYZeIDFA_30000	8.299	9.804	/m/01d3sd
e7J9W17hm1c_50000	0.0	1.845	/m/01d3sd
e7J9W17hm1c_50000	2.097	2.986	/m/01d3sd
e7J9W17hm1c_50000	4.754	5.604	/m/01d3sd
e7J9W17hm1c_50000	7.845	8.512	/m/01d3sd
eA3WyiYRHYY_40000	1.614	3.027	/m/01d3sd
eBIeqktGy6I_70000	0.0	0.866	/m/01d3sd
eBIeqktGy6I_70000	2.793	4.385	/m/01d3sd
eBIeqktGy6I_70000	6.383	7.682	/m/01d3sd
eM7jC-VitbI_30000	0.0	10.0	/m/01d3sd
eTAiCGbqDkE_520000	7.89	8.291	/m/01d3sd
eTD-cnHfjc0_14000	0.404	0.745	/m/07q0yl5
enaI49cnsIw_30000	0.98	4.676	/m/01d3sd
enaI49cnsIw_30000	5.513	7.853	/m/01d3sd
esvW_b6NDUs_30000	0.135	1.179	/m/01d3sd
